"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","twoBuildConfigurationsCanBeCreatedInOneProject","twoBuildConfigurationsCanBeCreatedInOneProject",""
"passed","Sat Jun 01 15:19:02 GMT 2024","Sat Jun 01 15:19:02 GMT 2024","32","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithIdMoreThen225Symbols","projectCanNotBeCreatedWithIdMoreThen225Symbols",""
"skipped","Sat Jun 01 15:19:17 GMT 2024","Sat Jun 01 15:19:17 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 15:19:17 GMT 2024","Sat Jun 01 15:19:17 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","emptyRequiredFieldsCauseErrorsOnProjectCreation","emptyRequiredFieldsCauseErrorsOnProjectCreation",""
"skipped","Sat Jun 01 15:19:17 GMT 2024","Sat Jun 01 15:19:17 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAsSubproject","authorizedUserShouldBeAbleCreateNewProjectAsSubproject",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithIdStartingWithNumber","buildConfigurationCanNotBeCreatedWithIdStartingWithNumber",""
"passed","Sat Jun 01 15:19:03 GMT 2024","Sat Jun 01 15:19:03 GMT 2024","17","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithNonExistingLocator","projectCanNotBeCreatedWithNonExistingLocator",""
"broken","Sat Jun 01 15:18:46 GMT 2024","Sat Jun 01 15:18:48 GMT 2024","2049","Surefire suite","Surefire test","com.example.teamcity.api.BaseTest","com.example.teamcity.api.BaseTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"broken","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","72","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 15:19:18 GMT 2024","Sat Jun 01 15:19:18 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfig","authorizedUserShouldBeAbleCreateNewBuildConfig",""
"broken","Sat Jun 01 15:19:06 GMT 2024","Sat Jun 01 15:19:06 GMT 2024","26","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithLongName","buildConfigurationCanBeCreatedWithLongName",""
"passed","Sat Jun 01 15:19:03 GMT 2024","Sat Jun 01 15:19:03 GMT 2024","21","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithIdStartingWithNumber","projectCanNotBeCreatedWithIdStartingWithNumber",""
"passed","Sat Jun 01 15:19:07 GMT 2024","Sat Jun 01 15:19:07 GMT 2024","51","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","2","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithNameEqualsId","buildConfigurationCanBeCreatedWithNameEqualsId",""
"broken","Sat Jun 01 15:19:06 GMT 2024","Sat Jun 01 15:19:06 GMT 2024","29","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutId","buildConfigurationCanNotBeCreatedWithoutId",""
"passed","Sat Jun 01 15:19:04 GMT 2024","Sat Jun 01 15:19:04 GMT 2024","19","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithoutLocator","projectCanNotBeCreatedWithoutLocator",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationWithStepsCanBeCreated","buildConfigurationWithStepsCanBeCreated",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","canNotCreateTwoBuildConfigurationsWithTheSameIdEvenInDifferentProjects","canNotCreateTwoBuildConfigurationsWithTheSameIdEvenInDifferentProjects",""
"skipped","Sat Jun 01 15:19:18 GMT 2024","Sat Jun 01 15:19:18 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 15:19:18 GMT 2024","Sat Jun 01 15:19:18 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","emptyRequiredFieldsCauseErrorsOnBuildConfigCreation","emptyRequiredFieldsCauseErrorsOnBuildConfigCreation",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","canNotCreateTwoBuildConfigurationsWithTheSameNameInOneProject","canNotCreateTwoBuildConfigurationsWithTheSameNameInOneProject",""
"broken","Sat Jun 01 15:18:59 GMT 2024","Sat Jun 01 15:18:59 GMT 2024","70","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","projectCanBeCreatedWithAsSubprojectToAnotherProject","projectCanBeCreatedWithAsSubprojectToAnotherProject",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutName","buildConfigurationCanNotBeCreatedWithoutName",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","2","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedInNonExistingProject","buildConfigurationCanNotBeCreatedInNonExistingProject",""
"broken","Sat Jun 01 15:19:05 GMT 2024","Sat Jun 01 15:19:05 GMT 2024","9","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithShortId","buildConfigurationCanBeCreatedWithShortId",""
"skipped","Sat Jun 01 15:18:58 GMT 2024","Sat Jun 01 15:18:58 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithShortName","buildConfigurationCanBeCreatedWithShortName",""
