"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","twoBuildConfigurationsCanBeCreatedInOneProject","twoBuildConfigurationsCanBeCreatedInOneProject",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationWithStepsCanBeCreated","buildConfigurationWithStepsCanBeCreated",""
"broken","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","prepareTestData","prepareTestData",""
"skipped","Sat Jun 01 14:30:34 GMT 2024","Sat Jun 01 14:30:34 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfig","authorizedUserShouldBeAbleCreateNewBuildConfig",""
"skipped","Sat Jun 01 14:30:34 GMT 2024","Sat Jun 01 14:30:34 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","emptyRequiredFieldsCauseErrorsOnProjectCreation","emptyRequiredFieldsCauseErrorsOnProjectCreation",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithIdMoreThen225Symbols","buildConfigurationCanNotBeCreatedWithIdMoreThen225Symbols",""
"broken","Sat Jun 01 14:30:17 GMT 2024","Sat Jun 01 14:30:17 GMT 2024","47","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","canNotCreateTwoProjectsWithTheSameName","canNotCreateTwoProjectsWithTheSameName",""
"broken","Sat Jun 01 14:30:22 GMT 2024","Sat Jun 01 14:30:22 GMT 2024","29","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithLongName","buildConfigurationCanBeCreatedWithLongName",""
"broken","Sat Jun 01 14:30:14 GMT 2024","Sat Jun 01 14:30:14 GMT 2024","84","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","projectCanBeCreatedWithLongName","projectCanBeCreatedWithLongName",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedInNonExistingProject","buildConfigurationCanNotBeCreatedInNonExistingProject",""
"broken","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","95","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithShortId","buildConfigurationCanBeCreatedWithShortId",""
"skipped","Sat Jun 01 14:30:34 GMT 2024","Sat Jun 01 14:30:34 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","emptyRequiredFieldsCauseErrorsOnBuildConfigCreation","emptyRequiredFieldsCauseErrorsOnBuildConfigCreation",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","canNotCreateTwoBuildConfigurationsWithTheSameNameInOneProject","canNotCreateTwoBuildConfigurationsWithTheSameNameInOneProject",""
"skipped","Sat Jun 01 14:30:33 GMT 2024","Sat Jun 01 14:30:33 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutProject","buildConfigurationCanNotBeCreatedWithoutProject",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"broken","Sat Jun 01 14:30:21 GMT 2024","Sat Jun 01 14:30:21 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"passed","Sat Jun 01 14:30:18 GMT 2024","Sat Jun 01 14:30:18 GMT 2024","27","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithIdStartingWithNumber","projectCanNotBeCreatedWithIdStartingWithNumber",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutName","buildConfigurationCanNotBeCreatedWithoutName",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithNameEqualsId","buildConfigurationCanBeCreatedWithNameEqualsId",""
"passed","Sat Jun 01 14:30:20 GMT 2024","Sat Jun 01 14:30:20 GMT 2024","26","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithoutName","projectCanNotBeCreatedWithoutName",""
"broken","Sat Jun 01 14:30:16 GMT 2024","Sat Jun 01 14:30:16 GMT 2024","69","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","canNotCreateTwoProjectsWithTheSameId","canNotCreateTwoProjectsWithTheSameId",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","canNotCreateTwoBuildConfigurationsWithTheSameIdEvenInDifferentProjects","canNotCreateTwoBuildConfigurationsWithTheSameIdEvenInDifferentProjects",""
"skipped","Sat Jun 01 14:30:13 GMT 2024","Sat Jun 01 14:30:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithIdStartingWithNumber","buildConfigurationCanNotBeCreatedWithIdStartingWithNumber",""
"broken","Sat Jun 01 14:30:34 GMT 2024","Sat Jun 01 14:30:34 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","createUserAndLogin","createUserAndLogin",""
"passed","Sat Jun 01 14:30:20 GMT 2024","Sat Jun 01 14:30:20 GMT 2024","10","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithoutLocator","projectCanNotBeCreatedWithoutLocator",""
"passed","Sat Jun 01 14:30:19 GMT 2024","Sat Jun 01 14:30:19 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithNonExistingLocator","projectCanNotBeCreatedWithNonExistingLocator",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","twoBuildConfigurationsWithTheSameNameCanBeCreatedInDifferentProjects","twoBuildConfigurationsWithTheSameNameCanBeCreatedInDifferentProjects",""
"broken","Sat Jun 01 14:30:14 GMT 2024","Sat Jun 01 14:30:15 GMT 2024","42","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","projectCanBeCreatedWithNameEqualsId","projectCanBeCreatedWithNameEqualsId",""
"broken","Sat Jun 01 14:30:15 GMT 2024","Sat Jun 01 14:30:15 GMT 2024","48","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","projectCanBeCreatedWithShortId","projectCanBeCreatedWithShortId",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","2","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithShortName","buildConfigurationCanBeCreatedWithShortName",""
"broken","Sat Jun 01 14:30:15 GMT 2024","Sat Jun 01 14:30:15 GMT 2024","56","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","projectCanBeCreatedWithShortName","projectCanBeCreatedWithShortName",""
"broken","Sat Jun 01 14:30:16 GMT 2024","Sat Jun 01 14:30:16 GMT 2024","44","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"skipped","Sat Jun 01 14:30:12 GMT 2024","Sat Jun 01 14:30:12 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithIdUpTo225Symbols","buildConfigurationCanBeCreatedWithIdUpTo225Symbols",""
"passed","Sat Jun 01 14:30:23 GMT 2024","Sat Jun 01 14:30:23 GMT 2024","63","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Sat Jun 01 14:30:19 GMT 2024","Sat Jun 01 14:30:19 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithoutId","projectCanNotBeCreatedWithoutId",""
"skipped","Sat Jun 01 14:30:33 GMT 2024","Sat Jun 01 14:30:33 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
