"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 21:15:39 GMT 2024","Sat Jun 01 21:15:39 GMT 2024","93","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","twoBuildConfigurationsCanBeCreatedInOneProject","twoBuildConfigurationsCanBeCreatedInOneProject",""
"passed","Sat Jun 01 21:15:36 GMT 2024","Sat Jun 01 21:15:37 GMT 2024","1170","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithIdUpTo225Symbols","buildConfigurationCanBeCreatedWithIdUpTo225Symbols",""
"passed","Sat Jun 01 21:15:41 GMT 2024","Sat Jun 01 21:15:41 GMT 2024","22","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithIdMoreThen225Symbols","buildConfigurationCanNotBeCreatedWithIdMoreThen225Symbols",""
"passed","Sat Jun 01 21:15:52 GMT 2024","Sat Jun 01 21:15:52 GMT 2024","24","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithoutName","projectCanNotBeCreatedWithoutName",""
"passed","Sat Jun 01 21:16:50 GMT 2024","Sat Jun 01 21:17:09 GMT 2024","19292","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAsSubproject","authorizedUserShouldBeAbleCreateNewProjectAsSubproject",""
"passed","Sat Jun 01 21:15:42 GMT 2024","Sat Jun 01 21:15:42 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutId","buildConfigurationCanNotBeCreatedWithoutId",""
"passed","Sat Jun 01 21:15:43 GMT 2024","Sat Jun 01 21:15:43 GMT 2024","20","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutProject","buildConfigurationCanNotBeCreatedWithoutProject",""
"passed","Sat Jun 01 21:15:46 GMT 2024","Sat Jun 01 21:15:46 GMT 2024","29","API Suite","API Test","com.example.teamcity.api.CreateProjectPositiveTest","com.example.teamcity.api.CreateProjectPositiveTest","projectCanBeCreatedWithNameEqualsId","projectCanBeCreatedWithNameEqualsId",""
"passed","Sat Jun 01 21:15:50 GMT 2024","Sat Jun 01 21:15:50 GMT 2024","20","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","projectCanNotBeCreatedWithIdMoreThen225Symbols","projectCanNotBeCreatedWithIdMoreThen225Symbols",""
"passed","Sat Jun 01 21:15:49 GMT 2024","Sat Jun 01 21:15:49 GMT 2024","33","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","canNotCreateTwoProjectsWithTheSameId","canNotCreateTwoProjectsWithTheSameId",""
"passed","Sat Jun 01 21:15:42 GMT 2024","Sat Jun 01 21:15:42 GMT 2024","12","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","buildConfigurationCanNotBeCreatedWithoutName","buildConfigurationCanNotBeCreatedWithoutName",""
"passed","Sat Jun 01 21:15:40 GMT 2024","Sat Jun 01 21:15:40 GMT 2024","44","API Suite","API Test","com.example.teamcity.api.BuildConfigurationNegativeTest","com.example.teamcity.api.BuildConfigurationNegativeTest","enablePerProjectPermissions","enablePerProjectPermissions",""
"failed","Sat Jun 01 21:16:15 GMT 2024","Sat Jun 01 21:16:48 GMT 2024","32499","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
"passed","Sat Jun 01 21:15:49 GMT 2024","Sat Jun 01 21:15:49 GMT 2024","48","API Suite","API Test","com.example.teamcity.api.CreateProjectNegativeTest","com.example.teamcity.api.CreateProjectNegativeTest","canNotCreateTwoProjectsWithTheSameName","canNotCreateTwoProjectsWithTheSameName",""
"passed","Sat Jun 01 21:15:38 GMT 2024","Sat Jun 01 21:15:38 GMT 2024","54","API Suite","API Test","com.example.teamcity.api.BuildConfigurationPositiveTest","com.example.teamcity.api.BuildConfigurationPositiveTest","buildConfigurationCanBeCreatedWithNameEqualsId","buildConfigurationCanBeCreatedWithNameEqualsId",""
